trial_nr	onset	event_type	phase	response	nr_frames	condition	hazard	state	freq	volume	onset_abs	duration
80	124.14729710001848	stim	1		100	surprise	0.05	1.0	2000.0	1.0	164.84267590002855	0.9979057999735232
80	125.145202899992	stim	2		50	surprise	0.05	1.0	2000.0	1.0	165.84058170000208	0.5001352000108454
81	125.64533810000285	stim	0		0	surprise	0.05	1.0	2000.0	1.0	166.34071690001292	0.0022440000029746443
81	125.64758210000582	stim	1		99	surprise	0.05	1.0	2000.0	1.0	166.3429609000159	0.9885164999868721
81	126.63609859999269	stim	2		50	surprise	0.05	1.0	2000.0	1.0	167.33147740000277	0.4999530000204686
82	127.13605160001316	stim	0		0	surprise	0.05	1.0	2000.0	1.0	167.83143040002324	0.0021883999870624393
82	127.13824000000022	stim	1		100	surprise	0.05	1.0	2000.0	1.0	167.8336188000103	0.9987850000034086
82	128.13702500000363	stim	2		50	surprise	0.05	1.0	2000.0	1.0	168.8324038000137	0.49945770000340417
83	128.63648270000704	stim	0		0	surprise	0.05	1.0	2000.0	1.0	169.3318615000171	0.0024025999882724136
83	128.6388852999953	stim	1		100	surprise	0.05	1.0	2000.0	1.0	169.33426410000538	0.996069200016791
83	129.6349545000121	stim	2		50	surprise	0.05	1.0	2000.0	1.0	170.33033330002218	0.5008818999922369
84	130.13583640000434	stim	0		0	surprise	0.05	1.0	2000.0	1.0	170.8312152000144	0.0022724999871570617
84	130.1381088999915	stim	1		100	surprise	0.05	1.0	2000.0	1.0	170.83348770000157	0.997368300013477
84	131.13547720000497	stim	2		50	surprise	0.05	1.0	2000.0	1.0	171.83085600001505	0.5000233000027947
85	131.63550050000777	stim	0		0	surprise	0.05	1.0	2000.0	1.0	172.33087930001784	0.0020440999942366034
85	131.637544600002	stim	1		100	surprise	0.05	1.0	2000.0	1.0	172.33292340001208	0.9980842999939341
85	132.63562889999594	stim	2		50	surprise	0.05	1.0	2000.0	1.0	173.331007700006	0.5000965000072028
86	133.13572540000314	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	173.83110420001321	0.002334699995117262
86	133.13806009999826	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	173.83343890000833	0.9979484000068624
86	134.13600850000512	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	174.8313873000152	0.49929740000516176
87	134.63530590001028	stim	0		0	surprise	0.05	1.0	2000.0	1.0	175.33068470002036	0.0021247999975457788
87	134.63743070000783	stim	1		100	surprise	0.05	1.0	2000.0	1.0	175.3328095000179	0.9979491999838501
87	135.63537989999168	stim	2		50	surprise	0.05	1.0	2000.0	1.0	176.33075870000175	0.5002882000117097
88	136.1356681000034	stim	0		0	surprise	0.05	1.0	2000.0	1.0	176.83104690001346	0.002243299997644499
88	136.13791140000103	stim	1		101	surprise	0.05	1.0	2000.0	1.0	176.8332902000111	1.0085475000087172
88	137.14645890000975	stim	2		50	surprise	0.05	1.0	2000.0	1.0	177.84183770001982	0.499835599999642
89	137.6462945000094	stim	0		0	surprise	0.05	1.0	2000.0	1.0	178.34167330001947	0.0021902000007685274
89	137.64848470001016	stim	1		99	surprise	0.05	1.0	2000.0	1.0	178.34386350002023	0.9883019999833778
89	138.63678669999354	stim	2		50	surprise	0.05	1.0	2000.0	1.0	179.3321655000036	0.49918750001234
90	139.13597420000588	stim	0		0	surprise	0.05	1.0	2000.0	1.0	179.83135300001595	0.0021816999942529947
90	139.13815590000013	stim	1		101	surprise	0.05	1.0	2000.0	1.0	179.8335347000102	1.0071094000013545
90	140.14526530000148	stim	2		50	surprise	0.05	1.0	2000.0	1.0	180.84064410001156	0.49995379999745637
91	140.64521909999894	stim	0		0	surprise	0.05	1.0	2000.0	1.0	181.34059790000902	0.001953800005139783
91	140.64717290000408	stim	1		100	surprise	0.05	1.0	2000.0	1.0	181.34255170001416	0.9986652999941725
91	141.64583819999825	stim	2		49	surprise	0.05	1.0	2000.0	1.0	182.34121700000833	0.49106070000561886
92	142.13689890000387	stim	0		0	surprise	0.05	1.0	2000.0	1.0	182.83227770001395	0.002353199990466237
92	142.13925209999434	stim	1		100	surprise	0.05	1.0	2000.0	1.0	182.8346309000044	0.9982232000038493
92	143.1374752999982	stim	2		50	surprise	0.05	1.0	2000.0	1.0	183.83285410000826	0.4991543000214733
93	143.63662960001966	stim	0		0	surprise	0.05	1.0	2000.0	1.0	184.33200840002974	0.0021622999920509756
93	143.6387919000117	stim	1		100	surprise	0.05	1.0	2000.0	1.0	184.3341707000218	0.9978310999867972
93	144.6366229999985	stim	2		50	surprise	0.05	1.0	2000.0	1.0	185.33200180000858	0.5002565000031609
94	145.13687950000167	stim	0		0	surprise	0.05	1.0	2000.0	1.0	185.83225830001174	0.002144500002032146
94	145.1390240000037	stim	1		100	surprise	0.05	1.0	2000.0	1.0	185.83440280001378	0.9976596999913454
94	146.13668369999505	stim	2		50	surprise	0.05	1.0	2000.0	1.0	186.83206250000512	0.4990832000039518
95	146.635766899999	stim	0		0	surprise	0.05	1.0	2000.0	1.0	187.33114570000907	0.0021217000030446798
95	146.63788860000204	stim	1		100	surprise	0.05	1.0	2000.0	1.0	187.33326740001212	0.9977740000176709
95	147.6356626000197	stim	2		50	surprise	0.05	1.0	2000.0	1.0	188.3310414000298	0.4997488999797497
96	148.13541149999946	stim	0		0	surprise	0.05	1.0	2000.0	1.0	188.83079030000954	0.0019143999961670488
96	148.13732589999563	stim	1		100	surprise	0.05	1.0	2000.0	1.0	188.8327047000057	0.9984893000219017
96	149.13581520001753	stim	2		50	surprise	0.05	1.0	2000.0	1.0	189.8311940000276	0.49980359998880886
97	149.63561880000634	stim	0		0	surprise	0.05	1.0	2000.0	1.0	190.33099760001642	0.0021223000076133758
97	149.63774110001395	stim	1		100	surprise	0.05	1.0	2000.0	1.0	190.33311990002403	0.9978194999857806
97	150.63556059999974	stim	2		50	surprise	0.05	1.0	2000.0	1.0	191.3309394000098	0.499876799993217
98	151.13543739999295	stim	0		0	surprise	0.05	1.0	2000.0	1.0	191.83081620000303	0.0019090000132564455
98	151.1373464000062	stim	1		100	surprise	0.05	1.0	2000.0	1.0	191.83272520001628	0.9987835999927483
98	152.13612999999896	stim	2		50	surprise	0.05	1.0	2000.0	1.0	192.83150880000903	0.5001752999960445
99	152.636305299995	stim	0		0	surprise	0.05	1.0	2000.0	1.0	193.33168410000508	0.002060600003460422
99	152.63836589999846	stim	1		100	surprise	0.05	1.0	2000.0	1.0	193.33374470000854	0.9984843000129331
99	153.6368502000114	stim	2		50	surprise	0.05	1.0	2000.0	1.0	194.33222900002147	0.49978379998356104
100	154.13663399999496	stim	0		0	surprise	0.05	1.0	2000.0	1.0	194.83201280000503	0.002277000021422282
100	154.13891100001638	stim	1		100	surprise	0.05	1.0	2000.0	1.0	194.83428980002645	0.9975717999914195
100	155.1364828000078	stim	2		50	surprise	0.05	1.0	2000.0	1.0	195.83186160001787	0.5001472999865655
101	155.63663009999436	stim	0		0	surprise	0.05	1.0	2000.0	1.0	196.33200890000444	0.0023662000021431595
101	155.6389962999965	stim	1		100	surprise	0.05	1.0	2000.0	1.0	196.33437510000658	0.9975113999971654
101	156.63650769999367	stim	2		50	surprise	0.05	1.0	2000.0	1.0	197.33188650000375	0.5000785000156611
102	157.13658620000933	stim	0		0	surprise	0.05	1.0	2000.0	1.0	197.8319650000194	0.0023890000011306256
102	157.13897520001046	stim	1		100	surprise	0.05	1.0	2000.0	1.0	197.83435400002054	0.9980665000039153
102	158.13704170001438	stim	2		50	surprise	0.05	1.0	2000.0	1.0	198.83242050002445	0.49987219998729415
103	158.63691390000167	stim	0		0	surprise	0.05	1.0	2000.0	1.0	199.33229270001175	0.0022415000130422413
103	158.63915540001472	stim	1		100	surprise	0.05	1.0	2000.0	1.0	199.3345342000248	0.9977325999934692
103	159.63688800000818	stim	2		50	surprise	0.05	1.0	2000.0	1.0	200.33226680001826	0.500264000002062
104	160.13715200001025	stim	0		0	surprise	0.05	1.0	2000.0	1.0	200.83253080002032	0.0025200000090990216
104	160.13967200001935	stim	1		100	surprise	0.05	1.0	2000.0	1.0	200.83505080002942	0.9971627999912016
104	161.13683480001055	stim	2		50	surprise	0.05	1.0	2000.0	1.0	201.83221360002062	0.5000306000001729
105	161.63686540001072	stim	0		0	surprise	0.05	1.0	2000.0	1.0	202.3322442000208	0.0021244999952614307
105	161.63898990000598	stim	1		100	surprise	0.05	1.0	2000.0	1.0	202.33436870001606	0.9979226999857929
105	162.63691259999177	stim	2		50	surprise	0.05	1.0	2000.0	1.0	203.33229140000185	0.49892720000934787
106	163.13583980000112	stim	0		0	surprise	0.05	1.0	2000.0	1.0	203.8312186000112	0.001973800011910498
106	163.13781360001303	stim	1		100	surprise	0.05	1.0	2000.0	1.0	203.8331924000231	0.9986066999845207
106	164.13642029999755	stim	2		50	surprise	0.05	1.0	2000.0	1.0	204.83179910000763	0.5000896000128705
107	164.63650990001042	stim	0		0	surprise	0.05	1.0	2000.0	1.0	205.3318887000205	0.0023398000048473477
107	164.63884970001527	stim	1		100	surprise	0.05	1.0	2000.0	1.0	205.33422850002535	0.9975497999985237
107	165.6363995000138	stim	2		50	surprise	0.05	1.0	2000.0	1.0	206.33177830002387	0.4996660999895539
108	166.13606560000335	stim	0		0	surprise	0.05	1.0	2000.0	1.0	206.83144440001342	0.0022484000073745847
108	166.13831400001072	stim	1		100	surprise	0.05	1.0	2000.0	1.0	206.8336928000208	0.9978684000088833
108	167.1361824000196	stim	2		50	surprise	0.05	1.0	2000.0	1.0	207.83156120002968	0.5000557999883313
109	167.63623820000794	stim	0		0	surprise	0.05	1.0	2000.0	1.0	208.331617000018	0.0019595999910961837
109	167.63819779999903	stim	1		100	surprise	0.05	1.0	2000.0	1.0	208.3335766000091	0.9981311000010464
109	168.63632890000008	stim	2		50	surprise	0.05	1.0	2000.0	1.0	209.33170770001016	0.5000231000012718
110	169.13635200000135	stim	0		0	surprise	0.05	1.0	2000.0	1.0	209.83173080001143	0.002174699999159202
110	169.1385267000005	stim	1		100	surprise	0.05	1.0	2000.0	1.0	209.8339055000106	0.9983340000035241
110	170.13686070000404	stim	2		50	surprise	0.05	1.0	2000.0	1.0	210.8322395000141	0.49996409998857416
111	170.6368247999926	stim	0		0	surprise	0.05	1.0	2000.0	1.0	211.33220360000269	0.0024892000074032694
111	170.639314	stim	1		100	surprise	0.05	1.0	2000.0	1.0	211.3346928000101	0.9977104999998119
111	171.63702449999982	stim	2		50	surprise	0.05	1.0	2000.0	1.0	212.3324033000099	0.4997933999984525
112	172.13681789999828	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	212.83219670000835	0.0023240000009536743
112	172.13914189999923	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	212.8345207000093	0.9990647000086028
112	173.13820660000783	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	213.8335854000179	0.4987904999870807
113	173.63699709999491	stim	0		0	surprise	0.05	1.0	2000.0	1.0	214.332375900005	0.0020345000084489584
113	173.63903160000336	stim	1		100	surprise	0.05	1.0	2000.0	1.0	214.33441040001344	0.9978567000071052
113	174.63688830001047	stim	2		50	surprise	0.05	1.0	2000.0	1.0	215.33226710002054	0.5011148999910802
114	175.13800320000155	stim	0		0	surprise	0.05	1.0	2000.0	1.0	215.83338200001162	0.0024606999941170216
114	175.14046389999567	stim	1		100	surprise	0.05	1.0	2000.0	1.0	215.83584270000574	0.9968001000233926
114	176.13726400001906	stim	2		50	surprise	0.05	1.0	2000.0	1.0	216.83264280002913	0.5003496999852359
115	176.6376137000043	stim	0		0	surprise	0.05	1.0	2000.0	1.0	217.33299250001437	0.0021708999993279576
115	176.63978460000362	stim	1		100	surprise	0.05	1.0	2000.0	1.0	217.3351634000137	0.9979688000166789
115	177.6377534000203	stim	2		50	surprise	0.05	1.0	2000.0	1.0	218.33313220003038	0.49980890000006184
116	178.13756230002036	stim	0		0	surprise	0.05	1.0	2000.0	1.0	218.83294110003044	0.00231719997827895
116	178.13987949999864	stim	1		100	surprise	0.05	1.0	2000.0	1.0	218.83525830000872	0.9976495000009891
116	179.13752899999963	stim	2		50	surprise	0.05	1.0	2000.0	1.0	219.8329078000097	0.5007351000094786
117	179.6382641000091	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	220.33364290001919	0.002283399982843548
117	179.64054749999195	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	220.33592630000203	0.9958890000125393
117	180.6364365000045	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	221.33181530001457	0.5001117000065278
118	181.13654820001102	stim	0		0	surprise	0.05	1.0	2000.0	1.0	221.8319270000211	0.002260299981571734
118	181.1388084999926	stim	1		100	surprise	0.05	1.0	2000.0	1.0	221.83418730000267	0.9975836000230629
118	182.13639210001566	stim	2		50	surprise	0.05	1.0	2000.0	1.0	222.83177090002573	0.5000760999973863
119	182.63646820001304	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	223.33184700002312	0.0024651999992784113
119	182.63893340001232	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	223.3343122000224	0.9975835999939591
119	183.63651700000628	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	224.33189580001635	0.499924200004898
120	184.13644120001118	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	224.83182000002125	0.0021497999841813
120	184.13859099999536	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	224.83396980000543	0.9978732000163291
120	185.1364642000117	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	225.83184300002176	0.5000328999885824
121	185.63649710000027	stim	0		0	surprise	0.05	1.0	2000.0	1.0	226.33187590001035	0.0021409000037238
121	185.638638000004	stim	1		100	surprise	0.05	1.0	2000.0	1.0	226.33401680001407	0.9984580999880563
121	186.63709609999205	stim	2		50	surprise	0.05	1.0	2000.0	1.0	227.33247490000213	0.49999680000473745
122	187.1370928999968	stim	0		0	surprise	0.05	1.0	2000.0	1.0	227.83247170000686	0.0020047000143676996
122	187.13909760001116	stim	1		100	surprise	0.05	1.0	2000.0	1.0	227.83447640002123	0.9987069999915548
122	188.1378046000027	stim	2		50	surprise	0.05	1.0	2000.0	1.0	228.83318340001279	0.4994814000092447
123	188.63728600001195	stim	0		0	surprise	0.05	1.0	2000.0	1.0	229.33266480002203	0.002057400008197874
123	188.63934340002015	stim	1		100	surprise	0.05	1.0	2000.0	1.0	229.33472220003023	0.9980135999794584
123	189.6373569999996	stim	2		50	surprise	0.05	1.0	2000.0	1.0	230.3327358000097	0.5004556000058074
124	190.13781260000542	stim	0		0	surprise	0.05	1.0	2000.0	1.0	230.8331914000155	0.0024646999954711646
124	190.1402773000009	stim	1		100	surprise	0.05	1.0	2000.0	1.0	230.83565610001097	0.9970902999921236
124	191.137367599993	stim	2		50	surprise	0.05	1.0	2000.0	1.0	231.8327464000031	0.500425100006396
125	191.6377926999994	stim	0		0	surprise	0.05	1.0	2000.0	1.0	232.33317150000948	0.002362600003834814
125	191.64015530000324	stim	1		100	surprise	0.05	1.0	2000.0	1.0	232.33553410001332	0.9975659000047017
125	192.63772120000795	stim	2		50	surprise	0.05	1.0	2000.0	1.0	233.33310000001802	0.5000012000091374
126	193.13772240001708	stim	0		0	surprise	0.05	1.0	2000.0	1.0	233.83310120002716	0.002059999998891726
126	193.13978240001597	stim	1		100	surprise	0.05	1.0	2000.0	1.0	233.83516120002605	0.9979502999922261
126	194.1377327000082	stim	2		50	surprise	0.05	1.0	2000.0	1.0	234.83311150001828	0.5006108999950811
127	194.63834360000328	stim	0		0	surprise	0.05	1.0	2000.0	1.0	235.33372240001336	0.002776100009214133
127	194.6411197000125	stim	1		100	surprise	0.05	1.0	2000.0	1.0	235.33649850002257	0.9965405999973882
127	195.63766030000988	stim	2		50	surprise	0.05	1.0	2000.0	1.0	236.33303910001996	0.5002377000055276
128	196.1378980000154	stim	0		0	surprise	0.05	1.0	2000.0	1.0	236.8332768000255	0.002215099986642599
128	196.14011310000205	stim	1		100	surprise	0.05	1.0	2000.0	1.0	236.83549190001213	0.9964700000127777
128	197.13658310001483	stim	2		50	surprise	0.05	1.0	2000.0	1.0	237.8319619000249	0.5000907999929041
129	197.63667390000774	stim	0		0	surprise	0.05	1.0	2000.0	1.0	238.3320527000178	0.0020443999965209514
129	197.63871830000426	stim	1		100	surprise	0.05	1.0	2000.0	1.0	238.33409710001433	0.9983153000066523
129	198.6370336000109	stim	2		50	surprise	0.05	1.0	2000.0	1.0	239.33241240002098	0.4995601999980863
130	199.136593800009	stim	0		0	surprise	0.05	1.0	2000.0	1.0	239.83197260001907	0.0023705000057816505
130	199.13896430001478	stim	1		100	surprise	0.05	1.0	2000.0	1.0	239.83434310002485	0.998219600005541
130	200.13718390002032	stim	2		50	surprise	0.05	1.0	2000.0	1.0	240.8325627000304	0.5000446999911219
131	200.63722860001144	stim	0		0	surprise	0.05	1.0	2000.0	1.0	241.33260740002152	0.002052299998467788
131	200.6392809000099	stim	1		100	surprise	0.05	1.0	2000.0	1.0	241.33465970001998	0.9978584999917075
131	201.63713940000162	stim	2		50	surprise	0.05	1.0	2000.0	1.0	242.3325182000117	0.4999413000186905
132	202.1370807000203	stim	0		0	surprise	0.05	1.0	2000.0	1.0	242.83245950003038	0.002164399978937581
132	202.13924509999924	stim	1		100	surprise	0.05	1.0	2000.0	1.0	242.83462390000932	0.9981011000054423
132	203.13734620000469	stim	2		50	surprise	0.05	1.0	2000.0	1.0	243.83272500001476	0.5002555999963079
133	203.637601800001	stim	0		0	surprise	0.05	1.0	2000.0	1.0	244.33298060001107	0.0023987000167835504
133	203.64000050001778	stim	1		100	surprise	0.05	1.0	2000.0	1.0	244.33537930002785	0.9976349999778904
133	204.63763549999567	stim	2		50	surprise	0.05	1.0	2000.0	1.0	245.33301430000574	0.5007107999990694
134	205.13834629999474	stim	0		0	surprise	0.05	1.0	2000.0	1.0	245.8337251000048	0.0021715000038966537
134	205.14051779999863	stim	1		100	surprise	0.05	1.0	2000.0	1.0	245.8358966000087	0.9970930000126828
134	206.13761080001132	stim	2		50	surprise	0.05	1.0	2000.0	1.0	246.8329896000214	0.5000203000090551
135	206.63763110002037	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	247.33300990003045	0.0020434999896679074
135	206.63967460001004	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	247.33505340002012	0.9985299999825656
135	207.6382045999926	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	248.33358340000268	0.4994985000230372
136	208.13770310001564	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	248.83308190002572	0.002137100003892556
136	208.13984020001953	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	248.8352190000296	0.9980667999770958
136	209.13790699999663	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	249.8332858000067	0.500394700007746
137	209.63830170000438	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	250.33368050001445	0.002142699988326058
137	209.6404443999927	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	250.33582320000278	0.9974656000267714
137	210.63791000001947	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	251.33328880002955	0.4997576999885496
138	211.13766770000802	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	251.8330465000181	0.0021856999956071377
138	211.13985340000363	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	251.8352322000137	0.9986309999949299
138	212.13848439999856	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	252.83386320000864	0.5000138000177685
139	212.63849820001633	stim	0		0	surprise	0.05	-1.0	2000.0	1.0	253.3338770000264	0.00235870000324212
139	212.64085690001957	stim	1		100	surprise	0.05	-1.0	2000.0	1.0	253.33623570002965	0.996910099987872
139	213.63776700000744	stim	2		50	surprise	0.05	-1.0	2000.0	1.0	254.33314580001752	0.49941869999747723
140	214.13718570000492	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	254.832564500015	0.00204309998662211
140	214.13922879999154	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	254.83460760000162	0.9980744000058621
140	215.1373031999974	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	255.83268200000748	0.4999083000002429
141	215.63721149999765	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	256.3325903000077	0.0020784000225830823
141	215.63928990002023	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	256.3346687000303	0.9981067999906372
141	216.63739670001087	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	257.33277550002094	0.4999565999896731
142	217.13735330000054	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	257.8327321000106	0.0022373000101651996
142	217.1395906000107	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	257.8349694000208	0.9980257999850437
142	218.13761639999575	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	258.8329952000058	0.4993953000230249
143	218.63701170001877	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	259.33239050002885	0.002076299977488816
143	218.63908799999626	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	259.33446680000634	0.9982891000108793
143	219.63737710000714	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	260.3327559000172	0.5006625000096392
144	220.13803960001678	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	260.83341840002686	0.0024275999749079347
144	220.1404671999917	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	260.83584600000177	0.9974091000040062
144	221.1378762999957	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	261.8332551000058	0.4999862000113353
145	221.63786250000703	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	262.3332413000171	0.0020315999863669276
145	221.6398940999934	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	262.3352729000035	0.9984494000091217
145	222.63834350000252	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	263.3337223000126	0.49964240001281723
146	223.13798590001534	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	263.8333647000254	0.002293400000780821
146	223.14027930001612	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	263.8356581000262	0.9977528000017628
146	224.13803210001788	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	264.83341090002796	0.5001907999976538
147	224.63822290001553	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	265.3336017000256	0.0023517999798059464
147	224.64057469999534	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	265.3359535000054	0.9979626999993343
147	225.63853739999468	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	266.33391620000475	0.5007825000211596
148	226.13931990001583	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	266.8346987000259	0.002171300002373755
148	226.1414912000182	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	266.8368700000283	0.9969948999932967
148	227.1384861000115	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	267.8338649000216	0.4999895000073593
149	227.63847560001886	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	268.33385440002894	0.002691299974685535
149	227.64116689999355	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	268.3365457000036	0.9973315000243019
149	228.63849840001785	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	269.3338772000279	0.4997809999913443
150	229.1382794000092	stim	0		0	surprise	0.05	-1.0	2000.0	1.0	269.8336582000193	0.0024018999829422683
150	229.14068129999214	stim	1		100	surprise	0.05	-1.0	2000.0	1.0	269.8360601000022	0.9967641000112053
150	230.13744540000334	stim	2		50	surprise	0.05	-1.0	2000.0	1.0	270.8328242000134	0.5000651000009384
151	230.63751050000428	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	271.33288930001436	0.0021081000159028918
151	230.63961860002019	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	271.33499740003026	0.997891199978767
151	231.63750979999895	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	272.332888600009	0.49970980000216514
152	232.13721960000112	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	272.8325984000112	0.0019647000008262694
152	232.13918430000194	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	272.834563100012	0.9982082000060473
152	233.137392500008	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	273.83277130001807	0.5003616999892984
153	233.6377541999973	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	274.33313300000736	0.002085100015392527
153	233.63983930001268	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	274.33521810002276	0.9981951999943703
153	234.63803450000705	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	275.3334133000171	0.5004724999889731
154	235.13850699999603	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	275.8338858000061	0.0023407000117003918
154	235.14084770000773	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	275.8362265000178	0.9969973000115715
154	236.1378450000193	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	276.8332238000294	0.5000201999791898
155	236.6378651999985	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	277.33324400000856	0.0020730000105686486
155	236.63993820000906	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	277.33531700001913	0.998575500008883
155	237.63851370001794	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	278.333892500028	0.49986109999008477
156	238.13837480000802	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	278.8337536000181	0.0021342000109143555
156	238.14050900001894	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	278.835887800029	0.9979198999935761
156	239.1384289000125	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	279.8338077000226	0.4999846999999136
157	239.63841360001243	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	280.3337924000225	0.002126199979102239
157	239.64053979999153	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	280.3359186000016	0.9980225000181235
157	240.63856230000965	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	281.33394110001973	0.49992139998357743
158	241.13848369999323	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	281.8338625000033	0.0021501000155694783
158	241.1406338000088	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	281.8360126000189	0.9981203000061214
158	242.13875410001492	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	282.834132900025	0.49995729999500327
159	242.63871140000992	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	283.33409020002	0.002452599990647286
159	242.64116400000057	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	283.33654280001065	0.9974763999925926
159	243.63864039999316	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	284.33401920000324	0.4998319000005722
160	244.13847229999374	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	284.8338511000038	0.0021370000031311065
160	244.14060929999687	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	284.83598810000694	0.9980743000051007
160	245.13868360000197	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	285.83406240001204	0.5006876999977976
161	245.63937129999977	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	286.33475010000984	0.002090399997541681
